"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2011-01-01",761.1,3090.6,762.6,"2011-01-01 09:55",759.9,"2011-01-01 01:31",2.3,7.3,"2011-01-01 12:38",-0.5,"2011-01-01 21:38",-2.7,70,58,"2011-01-01 07:18",1.3,240,6.4,280,"2011-01-01 05:47",0,0,0,"",0,"","6.7",62.8,14.09,30,1.8,NA,"",1.2
"2011-01-02",763,3111.8,764.3,"2011-01-02 09:43",761.7,"2011-01-02 00:57",3.3,7.4,"2011-01-02 12:43",1,"2011-01-02 00:57",0.4,81,64,"2011-01-02 02:30",1,340,5.9,170,"2011-01-02 15:02",0,0,0,"",0,"","5.3",49.6,13.21,22.8,1.3,NA,"",4.5
"2011-01-03",763.3,3118.3,764.9,"2011-01-03 09:30",762.4,"2011-01-03 03:33",4.7,7.2,"2011-01-03 14:38",2.2,"2011-01-03 02:45",2.8,87,64,"2011-01-03 23:47",1.4,180,8.5,310,"2011-01-03 13:48",0,0,0,"",0,"","0.3",2.8,3.84,23,1.1,NA,"",8.3
"2011-01-04",763.6,3125.1,765.2,"2011-01-04 10:28",762.6,"2011-01-04 03:14",5.7,9.1,"2011-01-04 10:18",4.1,"2011-01-04 22:03",3.9,89,67,"2011-01-04 00:53",1.1,150,7.5,350,"2011-01-04 12:33",0,0,0,"",0,"","1.8",16.8,6.11,18.5,1.4,NA,"",5
"2011-01-05",764,3131.2,765.8,"2011-01-05 09:29",762.8,"2011-01-05 02:53",6.9,11,"2011-01-05 13:04",4.3,"2011-01-05 03:15",5.4,90,75,"2011-01-05 12:22",0.8,310,6,280,"2011-01-05 10:42",0,0,0,"",0,"","3.7",34.6,12.75,17,-0.7,NA,"",9.3
"2011-01-06",764.5,3137.4,766.4,"2011-01-06 09:18",763.7,"2011-01-06 14:50",6.1,8.4,"2011-01-06 03:15",4.3,"2011-01-06 19:41",5.6,96,76,"2011-01-06 03:15",1.2,140,7.8,140,"2011-01-06 01:15",6.3,12,0.5,"2011-01-06 05:37",2.5,"2011-01-06 06:31","0.0",0,5.99,5.9,-0.8,NA,"",10
"2011-01-07",763.8,3127.4,765.5,"2011-01-07 09:05",762.8,"2011-01-07 15:01",6,9.2,"2011-01-07 12:28",4.8,"2011-01-07 01:17",5.3,95,84,"2011-01-07 11:40",1,240,5.9,230,"2011-01-07 05:56",5,7,0.5,"2011-01-07 01:23",2,"2011-01-07 03:56","0.8",7.5,10.27,5.7,0.8,NA,"",9.4
"2011-01-08",763.5,3124.9,764.7,"2011-01-08 09:20",762.5,"2011-01-08 15:21",6.4,10.9,"2011-01-08 14:23",4.2,"2011-01-08 01:38",5,91,80,"2011-01-08 14:59",0.6,350,5.9,260,"2011-01-08 12:05",0,0,0,"",0,"","1.8",16.8,11.27,10.3,1.4,NA,"",8
"2011-01-09",763.6,3131.2,765.2,"2011-01-09 09:21",762.6,"2011-01-09 13:58",8.2,12.1,"2011-01-09 10:17",5.9,"2011-01-09 03:03",6.8,91,71,"2011-01-09 10:35",0.6,150,6.6,120,"2011-01-09 20:19",0,0,0,"",0,"","1.7",15.8,10.98,10.7,0.9,NA,"",9.2
"2011-01-10",762.1,3114.2,763.9,"2011-01-10 09:10",760.6,"2011-01-10 15:23",7.1,9.1,"2011-01-10 10:38",5.7,"2011-01-10 21:20",6.8,98,90,"2011-01-10 11:03",0.7,10,5.6,260,"2011-01-10 17:09",0,0,0,"",0,"","0.0",0,4.97,1.4,-0.5,NA,"",10
"2011-01-11",760.5,3093.7,762,"2011-01-11 09:35",759.1,"2011-01-11 14:34",6.2,7.5,"2011-01-11 11:46",5.1,"2011-01-11 21:32",6.2,100,93,"2011-01-11 07:54",0.7,300,7.7,240,"2011-01-11 02:23",30.5,16.4,1,"2011-01-11 09:36",3.5,"2011-01-11 22:55","0.0",0,2.14,0.2,-0.3,NA,"",NA
"2011-01-12",760.2,3089.2,761.6,"2011-01-12 09:07",758.9,"2011-01-12 03:53",5.6,7,"2011-01-12 13:31",4.5,"2011-01-12 21:56",5.6,100,93,"2011-01-12 17:11",0.9,290,6,270,"2011-01-12 08:30",41,18.2,1,"2011-01-12 01:25",4,"2011-01-12 02:02","0.0",0,2.8,0.8,-0.1,NA,"",10
"2011-01-13",762,3107.9,763.6,"2011-01-13 09:22",760.6,"2011-01-13 02:26",5.5,8.8,"2011-01-13 14:10",4.3,"2011-01-13 21:25",5.2,98,88,"2011-01-13 14:39",0.8,260,5.2,140,"2011-01-13 02:51",0,0,0,"",0,"","0.7",6.5,8.17,4.4,0.8,NA,"",9.8
"2011-01-14",762.4,3115.4,763.9,"2011-01-14 09:06",760.9,"2011-01-14 15:03",7.7,12.2,"2011-01-14 12:55",5,"2011-01-14 01:04",6.4,92,75,"2011-01-14 08:59",0.7,320,6.1,140,"2011-01-14 01:26",0,0,0,"",0,"","4.6",42.7,13.4,22.8,0.9,NA,"",7
"2011-01-15",761.4,3103.8,763.1,"2011-01-15 09:04",760.2,"2011-01-15 14:28",5.6,10,"2011-01-15 13:48",1.5,"2011-01-15 23:02",3.9,89,76,"2011-01-15 12:51",0.9,300,6.1,270,"2011-01-15 13:18",0,0,0,"",0,"","5.7",52.8,14.61,25.3,1.6,NA,"",5.2
"2011-01-16",760.8,3089,762.5,"2011-01-16 22:55",759.4,"2011-01-16 03:54",2.5,7.1,"2011-01-16 13:23",-0.5,"2011-01-16 23:59",0.8,89,72,"2011-01-16 13:45",0.9,230,5.6,150,"2011-01-16 04:38",0,0,0,"",0,"","6.3",58.3,15.14,15.3,1.2,NA,"",1.5
"2011-01-17",762.9,3106.7,764.6,"2011-01-17 09:57",761.7,"2011-01-17 02:19",1.2,7,"2011-01-17 12:08",-1.7,"2011-01-17 06:47",1.2,100,93,"2011-01-17 12:10",0.7,210,4.8,150,"2011-01-17 00:20",0,0,0,"",0,"","3.6",33.3,10.07,5.4,0.7,NA,"",3.5
"2011-01-18",763.6,3118.5,764.9,"2011-01-18 22:18",762,"2011-01-18 03:28",4,8.9,"2011-01-18 13:37",-0.6,"2011-01-18 05:45",1.4,84,68,"2011-01-18 13:27",1,220,5.7,80,"2011-01-18 08:33",0,0,0,"",0,"","5.0",46.2,14.32,30,1.3,NA,"",6.2
"2011-01-19",764.1,3133.4,765.3,"2011-01-19 09:47",762.9,"2011-01-19 14:36",7.5,11.4,"2011-01-19 15:05",4.6,"2011-01-19 01:51",4.4,81,67,"2011-01-19 10:52",0.9,150,4.7,150,"2011-01-19 22:07",0,0,0,"",0,"","6.2",57.2,14.26,30,1.2,NA,"",6.2
"2011-01-20",762.8,3123.6,764.3,"2011-01-20 00:02",761.2,"2011-01-20 15:27",8.8,11.4,"2011-01-20 14:06",6.2,"2011-01-20 00:33",8.1,96,81,"2011-01-20 01:39",0.8,130,6.1,110,"2011-01-20 22:43",14,9.5,1.5,"2011-01-20 21:33",5,"2011-01-20 21:19","0.0",0,4,10.6,-1,NA,"",9.7
"2011-01-21",763,3123.8,764.6,"2011-01-21 09:51",760.8,"2011-01-21 02:45",7.3,9.6,"2011-01-21 02:11",5.2,"2011-01-21 20:35",7.3,100,95,"2011-01-21 09:10",1.7,140,11.2,280,"2011-01-21 05:46",22,17.7,3,"2011-01-21 05:39",9.5,"2011-01-21 05:17","0.0",0,4.85,0.5,-0.7,NA,"",10
"2011-01-22",763.9,3131.9,765.1,"2011-01-22 09:21",762.6,"2011-01-22 15:21",7.2,11,"2011-01-22 10:47",4.3,"2011-01-22 23:42",5.4,89,74,"2011-01-22 10:54",1.4,280,8.7,280,"2011-01-22 13:01",0,0,0,"",0,"","7.6",69.9,16.96,19.2,2,NA,"",5.2
"2011-01-23",764.6,3135.7,765.9,"2011-01-23 09:14",763.4,"2011-01-23 14:41",5.3,11,"2011-01-23 11:54",1.3,"2011-01-23 07:09",4.4,94,66,"2011-01-23 11:37",0.6,340,6.7,220,"2011-01-23 13:58",0,0,0,"",0,"","6.5",59.7,16.55,7.6,2.4,NA,"",2.6
"2011-01-24",764.9,3137,765.9,"2011-01-24 22:17",763.4,"2011-01-24 14:11",4.9,9.7,"2011-01-24 10:24",1.6,"2011-01-24 04:58",2.8,87,60,"2011-01-24 09:15",0.8,180,4.3,260,"2011-01-24 05:29",0,0,0,"",0,"","5.0",45.8,12.53,9,1.4,NA,"",2.5
"2011-01-25",766.1,3149.4,767.4,"2011-01-25 10:29",765,"2011-01-25 15:02",4.5,7.6,"2011-01-25 09:46",2.1,"2011-01-25 03:21",3.1,91,82,"2011-01-25 04:41",0.9,220,5.5,150,"2011-01-25 05:47",0,0,0,"",0,"","2.1",19.2,8.12,6.9,0.5,NA,"",5.7
"2011-01-26",767.1,3160.7,768.8,"2011-01-26 08:51",765.6,"2011-01-26 14:57",5.4,11,"2011-01-26 12:16",2,"2011-01-26 03:50",3.8,90,69,"2011-01-26 08:42",0.6,180,4.1,320,"2011-01-26 11:33",0,0,0,"",0,"","5.0",45.7,13.44,14.6,1,NA,"",4.5
"2011-01-27",767.2,3163.8,769,"2011-01-27 09:46",765.9,"2011-01-27 15:13",6.1,12.2,"2011-01-27 13:28",2.7,"2011-01-27 03:52",4.7,91,75,"2011-01-27 13:00",0.8,80,5.6,80,"2011-01-27 07:09",0,0,0,"",0,"","6.5",59.3,17.37,19.4,1.9,NA,"",3.7
"2011-01-28",766,3153.2,767.9,"2011-01-28 09:07",764.8,"2011-01-28 15:17",6.2,10.9,"2011-01-28 10:49",3.7,"2011-01-28 03:31",4.8,91,76,"2011-01-28 09:43",0.7,170,4.6,140,"2011-01-28 01:40",0,0,0,"",0,"","1.7",15.5,7.62,26.3,-0.8,NA,"",7.5
"2011-01-29",765.2,3143.3,766.8,"2011-01-29 09:49",763.9,"2011-01-29 03:20",6.1,7.2,"2011-01-29 14:46",5,"2011-01-29 23:55",6.1,100,95,"2011-01-29 00:16",1,270,5.4,250,"2011-01-29 11:20",9.5,4.5,2.5,"2011-01-29 13:40",3,"2011-01-29 13:40","0.0",0,2.99,0.3,-0.2,NA,"",NA
"2011-01-30",765.5,3142.3,767,"2011-01-30 09:17",764.4,"2011-01-30 03:47",3.9,7.2,"2011-01-30 14:53",0.8,"2011-01-30 20:51",3,94,78,"2011-01-30 16:28",1.4,270,7.2,290,"2011-01-30 11:58",5.5,5.5,1,"2011-01-30 03:55",1.5,"2011-01-30 03:55","3.0",27.3,8.61,10.6,-1,NA,"",4.3
"2011-01-31",764.8,3131,766.6,"2011-01-31 09:49",763.6,"2011-01-31 15:00",2.6,6.6,"2011-01-31 13:43",0.2,"2011-01-31 22:09",-0.1,82,68,"2011-01-31 14:10",1.1,270,6.7,330,"2011-01-31 13:50",0,0,0,"",0,"","1.5",13.6,11.85,25.8,1.4,NA,"",7.3
"2011-02-01",763.8,3120.3,765.4,"2011-02-01 08:45",762.6,"2011-02-01 15:43",3,8.4,"2011-02-01 11:40",-0.2,"2011-02-01 02:02",0.4,83,67,"2011-02-01 01:25",0.8,290,6.7,290,"2011-02-01 10:47",0,0,0,"",0,"","4.3",39,12.2,22.2,1.1,NA,"",6.7
"2011-02-02",763.4,3118.6,764.7,"2011-02-02 09:18",762.4,"2011-02-02 04:57",4.3,9.1,"2011-02-02 13:21",0.4,"2011-02-02 03:50",1.6,83,68,"2011-02-02 13:15",1,150,5.9,280,"2011-02-02 14:02",0,0,0,"",0,"","7.0",63.3,16.81,27,1.3,NA,"",3
"2011-02-03",763.4,3121.5,764.8,"2011-02-03 09:15",762.2,"2011-02-03 14:39",5,10.4,"2011-02-03 12:20",2.2,"2011-02-03 00:46",2.4,83,64,"2011-02-03 10:01",0.9,170,5,260,"2011-02-03 13:09",0,0,0,"",0,"","5.6",50.6,15.64,20.6,1.5,NA,"",3.3
"2011-02-04",762.4,3110.7,763.5,"2011-02-04 23:53",761.3,"2011-02-04 13:57",5.4,10.6,"2011-02-04 13:25",2.3,"2011-02-04 21:25",3.6,88,78,"2011-02-04 12:40",1.1,140,6.8,140,"2011-02-04 04:37",0,0,0,"",0,"","7.3",65.8,18.57,21.2,1.3,NA,"",2.5
"2011-02-05",763.1,3120.7,764.8,"2011-02-05 09:45",762.2,"2011-02-05 04:28",6.2,12.4,"2011-02-05 12:32",-0.2,"2011-02-05 02:22",-3.1,54,30,"2011-02-05 06:32",1.1,60,5.5,90,"2011-02-05 20:23",0,0,0,"",0,"","10.1",90.9,20.13,25.8,1.9,NA,"",0
"2011-02-06",762.6,3118.9,763.9,"2011-02-06 09:52",761.6,"2011-02-06 14:48",7.7,14.4,"2011-02-06 10:40",4.1,"2011-02-06 05:38",1.6,68,33,"2011-02-06 09:23",0.7,350,4.8,70,"2011-02-06 23:46",0,0,0,"",0,"","10.1",90.8,20.05,21.7,2.2,NA,"",0
"2011-02-07",760.5,3096.4,762.5,"2011-02-07 00:06",759,"2011-02-07 14:59",7.5,13.4,"2011-02-07 13:16",3.7,"2011-02-07 07:05",-0.4,61,26,"2011-02-07 05:57",0.9,200,6.4,140,"2011-02-07 15:00",0,0,0,"",0,"","10.3",92.4,20.86,20.8,-1.6,NA,"",0
"2011-02-08",759.1,3079.7,760.5,"2011-02-08 09:29",757.7,"2011-02-08 15:23",6.7,11.4,"2011-02-08 14:03",4.3,"2011-02-08 23:34",3.8,83,67,"2011-02-08 16:46",1.6,250,11.8,260,"2011-02-08 00:44",1.5,3.4,0.5,"2011-02-08 07:16",1.5,"2011-02-08 07:04","4.2",37.6,12.08,14.2,-0.9,NA,"",4.6
"2011-02-09",759.6,3083.8,761.1,"2011-02-09 20:51",757.9,"2011-02-09 03:19",6.5,10.8,"2011-02-09 12:38",2.7,"2011-02-09 05:33",4.1,85,72,"2011-02-09 09:52",1,140,8.3,150,"2011-02-09 19:54",0,0,0,"",0,"","6.0",53.7,15.48,18.4,1.9,NA,"",2
"2011-02-10",761,3102.6,762.4,"2011-02-10 09:49",759.8,"2011-02-10 03:13",7.8,12.5,"2011-02-10 12:08",3.9,"2011-02-10 23:18",5.7,87,78,"2011-02-10 14:00",0.9,270,7.7,270,"2011-02-10 15:39",0,0,0,"",0,"","3.5",31.3,13.47,20,1.6,NA,"",6.5
"2011-02-11",761.4,3102,762.6,"2011-02-11 09:29",760,"2011-02-11 15:00",5.6,10.1,"2011-02-11 12:13",3.2,"2011-02-11 04:36",4.8,95,79,"2011-02-11 12:13",1.3,270,9.1,280,"2011-02-11 22:37",2.5,0.6,2,"2011-02-11 21:07",2,"2011-02-11 21:07","1.4",12.5,7.04,7.8,-0.4,NA,"",7.2
"2011-02-12",761.6,3101.1,763,"2011-02-12 09:43",760.5,"2011-02-12 14:58",4.2,5,"2011-02-12 00:01",3.2,"2011-02-12 22:37",4.1,100,91,"2011-02-12 07:58",1.2,240,7,280,"2011-02-12 09:14",3.5,0.5,2.5,"2011-02-12 08:59",3.5,"2011-02-12 08:47","0.0",0,0.22,0.2,-0.8,NA,"",NA
"2011-02-13",760.9,3092.6,762,"2011-02-13 22:57",759.2,"2011-02-13 15:40",4.6,8.8,"2011-02-13 10:18",1,"2011-02-13 05:57",3.7,94,76,"2011-02-13 10:30",1.1,180,9,360,"2011-02-13 23:48",12,4.9,3,"2011-02-13 23:36",8,"2011-02-13 22:56","3.7",32.9,12.82,6.4,-0.5,NA,"",3
"2011-02-14",761.7,3103.8,763.6,"2011-02-14 22:10",760.4,"2011-02-14 15:06",5.4,7.1,"2011-02-14 13:29",3.1,"2011-02-14 23:50",5.4,100,99,"2011-02-14 04:28",1.2,20,12.2,250,"2011-02-14 10:19",25.5,16.6,1.9,"2011-02-14 13:54",5.5,"2011-02-14 08:43","0.0",0,2.1,0.5,-0.7,NA,"",10
