"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2016-01-01",1000.6,NA,1002.5,"2016-01-01 00:04",998.7,"2016-01-01 15:17",17.6,21.1,"2016-01-01 15:10",14.6,"2016-01-01 01:33",NA,77,67,"2016-01-01 11:26",3.4,38,15.2,71,"2016-01-01 00:01",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-02",998.4,NA,1000.3,"2016-01-02 00:15",996.5,"2016-01-02 15:15",17,18.2,"2016-01-02 16:04",15.9,"2016-01-02 06:20",NA,91,85,"2016-01-02 15:00",1,8,4.5,3,"2016-01-02 10:40",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-03",996.5,NA,998.4,"2016-01-03 08:43",993.9,"2016-01-03 15:20",17.6,18.9,"2016-01-03 10:41",16.5,"2016-01-03 04:10",NA,96,91,"2016-01-03 00:40",1.3,2,5.7,232,"2016-01-03 07:22",16.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-04",994.8,NA,996.8,"2016-01-04 09:16",993.8,"2016-01-04 16:08",19,21.1,"2016-01-04 11:10",17.4,"2016-01-04 03:38",NA,94,84,"2016-01-04 11:03",1,86,4.1,166,"2016-01-04 09:37",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-05",993.7,NA,995.2,"2016-01-05 22:55",992.2,"2016-01-05 13:39",18.9,21.4,"2016-01-05 11:47",17.6,"2016-01-05 23:41",NA,94,87,"2016-01-05 11:48",1,40,4.6,337,"2016-01-05 13:39",1,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-06",995.5,NA,999,"2016-01-06 22:14",991.3,"2016-01-06 04:05",16.4,18.3,"2016-01-06 06:16",15,"2016-01-06 23:51",NA,93,81,"2016-01-06 02:13",2.3,44,12.6,344,"2016-01-06 06:49",33.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-07",997.4,NA,999.3,"2016-01-07 09:32",995.6,"2016-01-07 23:59",16.2,18.8,"2016-01-07 13:34",14.9,"2016-01-07 00:40",NA,81,65,"2016-01-07 13:48",4.4,38,14.9,26,"2016-01-07 12:32",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-08",997,NA,999,"2016-01-08 09:19",995.4,"2016-01-08 03:28",14.8,16.2,"2016-01-08 12:02",13.9,"2016-01-08 06:21",NA,85,76,"2016-01-08 14:05",2.5,38,9.9,67,"2016-01-08 23:21",3,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-09",997.1,NA,999.3,"2016-01-09 09:44",994.7,"2016-01-09 13:45",15,18.2,"2016-01-09 14:07",12.6,"2016-01-09 07:13",NA,79,65,"2016-01-09 14:22",3.5,36,13.5,35,"2016-01-09 08:03",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2016-01-10",994.6,NA,997.4,"2016-01-10 09:27",991.9,"2016-01-10 14:19",16.9,20.7,"2016-01-10 14:59",12.9,"2016-01-10 02:39",NA,83,68,"2016-01-10 13:00",1.2,36,5.7,336,"2016-01-10 15:15",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
