"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2015-01-01",970.8,NA,973.2,"2015-01-01 09:16",968.3,"2015-01-01 00:02",10.1,13,"2015-01-01 11:46",7.3,"2015-01-01 21:39",NA,67,55,"2015-01-01 10:08",1.3,116,10.4,38,"2015-01-01 15:55",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-02",969.4,NA,971,"2015-01-02 09:28",966.8,"2015-01-02 14:39",11.2,16.5,"2015-01-02 13:38",6.5,"2015-01-02 02:08",NA,63,52,"2015-01-02 13:41",0.6,117,4.4,322,"2015-01-02 13:19",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-03",966.9,NA,969.2,"2015-01-03 00:22",965.1,"2015-01-03 23:29",13.1,18.3,"2015-01-03 14:02",10,"2015-01-03 06:37",NA,67,52,"2015-01-03 10:04",0.8,121,6,89,"2015-01-03 05:44",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-04",963.5,NA,965.2,"2015-01-05 00:00",962,"2015-01-04 14:36",14.7,19.8,"2015-01-04 14:01",11.3,"2015-01-04 06:12",NA,72,52,"2015-01-04 13:50",0.9,126,4.5,183,"2015-01-04 07:48",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-05",961.9,NA,963.8,"2015-01-05 09:04",960.8,"2015-01-05 13:57",16.3,21.8,"2015-01-05 12:14",13.3,"2015-01-05 07:17",NA,69,46,"2015-01-05 11:35",0.8,126,4.4,281,"2015-01-05 12:32",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-06",961.6,NA,963.2,"2015-01-06 07:37",960.2,"2015-01-06 14:09",17.5,22.6,"2015-01-06 12:03",15,"2015-01-06 22:42",NA,77,56,"2015-01-06 11:59",0.7,129,4,49,"2015-01-06 16:37",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-07",966.2,NA,970.2,"2015-01-07 23:46",961.4,"2015-01-07 00:28",12.1,15.3,"2015-01-07 00:33",9,"2015-01-07 23:05",NA,91,85,"2015-01-07 10:52",1,47,7,29,"2015-01-07 20:23",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-08",970.5,NA,973.3,"2015-01-08 08:55",968.7,"2015-01-08 14:40",9.4,12.8,"2015-01-08 13:20",7.6,"2015-01-08 07:14",NA,75,57,"2015-01-08 11:42",1.2,106,9.2,37,"2015-01-08 11:58",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-09",969.1,NA,970.7,"2015-01-09 08:13",966.7,"2015-01-09 13:04",11.6,17.4,"2015-01-09 13:52",7.1,"2015-01-09 04:16",NA,68,45,"2015-01-09 11:19",0.7,61,5.1,321,"2015-01-09 14:08",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-10",968.5,NA,969.9,"2015-01-10 09:12",966.6,"2015-01-10 13:38",13.1,17.8,"2015-01-10 13:16",9.5,"2015-01-10 03:43",NA,67,50,"2015-01-10 13:15",0.7,125,5.4,36,"2015-01-10 11:14",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-11",967.9,NA,969.3,"2015-01-11 08:48",966.5,"2015-01-11 13:34",14.8,18.3,"2015-01-11 12:16",12.7,"2015-01-11 04:42",NA,64,56,"2015-01-11 12:19",1.2,127,8.7,133,"2015-01-11 22:31",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
