"01","02","03","04","05","06","07","08","09","10","11","12"
" 194.0"," 269.0"," 113.5"," 233.5"," 398.0"," 566.5"," 331.5","1075.5"," 515.0"," 108.0"," 198.5"," 240.5"
"12.62258","13.45517","16.07419","19.20333","21.89032","24.14667","25.36452","24.30968","22.21333","18.51935","16.59000","13.30323"
"16.12581","17.74828","21.98387","25.25333","28.07419","29.59667","32.11290","30.43333","28.21000","24.36452","20.68333","16.80345"
"10.35484","10.47241","11.76774","15.26667","17.97742","20.89000","20.88387","20.54000","18.34667","14.60968","13.92333","10.68621"
"24.3","28.7","30.2","32.3","33.1","33.1","36.0","34.7","33.8","30.6","29.1","25.3"
" 6.0"," 6.6"," 4.8"," 9.0","12.8","18.0","17.9","18.3","12.1","10.9","10.2"," 3.1"
