"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2012-01-01",765.5,3142.8,767.5,"2012-01-01 10:24",763.6,"2012-01-01 15:45",4.6,7.6,"2012-01-01 10:30",2.2,"2012-01-01 03:16",3.6,94,80,"2012-01-01 00:25",0.8,220,5,280,"2012-01-01 13:52",NA,1,NA,"2012-01-01 19:17",NA,"2012-01-01 19:10","1.1",10.3,7.74,6.9,-1,NA,"",10
"2012-01-02",764.7,3131.1,766.6,"2012-01-02 08:45",762.8,"2012-01-02 14:52",3.2,5.1,"2012-01-02 15:17",1.3,"2012-01-02 23:06",1.8,91,68,"2012-01-02 23:29",1,270,6.8,280,"2012-01-02 08:54",2.5,4,0.5,"2012-01-02 06:19",1.5,"2012-01-02 07:02","0.4",3.7,4.85,3.9,-1.2,NA,"",9.8
"2012-01-03",765.3,3140.3,767.1,"2012-01-03 21:09",763.1,"2012-01-03 13:41",5.4,10.3,"2012-01-03 13:43",0.9,"2012-01-03 06:10",1.6,77,60,"2012-01-03 09:09",1.2,250,4.8,220,"2012-01-03 00:43",0,0,0,"",0,"","9.6",89.9,16.46,20,1.4,NA,"",0
"2012-01-04",766.3,3155.8,768.8,"2012-01-04 09:19",764.3,"2012-01-04 15:10",6.5,8.6,"2012-01-04 14:11",4.9,"2012-01-04 05:00",3.1,79,64,"2012-01-04 01:11",1.1,170,6.2,150,"2012-01-04 04:02",0,0,0,"",0,"","0.2",1.9,5.45,15.5,-1.1,NA,"",8.2
"2012-01-05",766,3151.9,768.4,"2012-01-05 10:50",764.1,"2012-01-05 14:46",6,6.8,"2012-01-05 23:42",5,"2012-01-05 00:38",5.9,99,85,"2012-01-05 00:01",1.5,290,8.1,150,"2012-01-05 04:18",21,15.3,1,"2012-01-05 11:07",4,"2012-01-05 18:48","0.0",0,0,1.5,-0.7,NA,"",10
"2012-01-06",766.8,3163.1,769.2,"2012-01-06 22:24",764.6,"2012-01-06 03:27",6.9,8.1,"2012-01-06 09:07",4.7,"2012-01-06 23:53",6.9,100,96,"2012-01-06 20:52",1.4,270,7.7,280,"2012-01-06 15:38",11.5,8.8,1,"2012-01-06 00:52",2.5,"2012-01-06 06:55","0.0",0,3.37,1.1,-1,NA,"",6
"2012-01-07",768.3,3175.7,770.5,"2012-01-07 10:16",766.7,"2012-01-07 04:28",5.5,11.5,"2012-01-07 12:59",1.1,"2012-01-07 06:55",3.2,86,44,"2012-01-07 10:05",1.1,190,4.4,330,"2012-01-07 12:10",0.5,0.2,0.5,"2012-01-07 00:30",0.5,"2012-01-07 00:30","9.1",85,16.78,17.8,2,NA,"",3.2
"2012-01-08",768.6,3181.2,770.5,"2012-01-08 09:50",767.1,"2012-01-08 14:38",7.1,11.9,"2012-01-08 10:07",2.2,"2012-01-08 06:40",0.9,66,32,"2012-01-08 10:07",1.6,210,5.7,170,"2012-01-08 23:30",0,0,0,"",0,"","9.2",85.8,17.16,26.7,2,NA,"",2.5
"2012-01-09",768.2,3184.3,770.7,"2012-01-09 10:03",766.5,"2012-01-09 15:06",9.7,12.8,"2012-01-09 13:59",5.6,"2012-01-09 02:29",-3.5,44,18,"2012-01-09 22:04",1.9,170,6.5,140,"2012-01-09 02:51",0,0,0,"",0,"","9.0",83.9,15.96,28.3,2,NA,"",3.7
"2012-01-10",768.1,3183,769.5,"2012-01-10 10:10",766.2,"2012-01-10 15:30",9,12.5,"2012-01-10 14:08",6.1,"2012-01-10 07:28",3.4,72,17,"2012-01-10 00:20",1.2,300,6.9,150,"2012-01-10 00:58",0,0,0,"",0,"","5.0",46.6,14.44,21.7,1.5,NA,"",6
"2012-01-11",768.2,3181.1,769.9,"2012-01-11 10:20",766.5,"2012-01-11 15:21",8.2,11.8,"2012-01-11 11:00",6.6,"2012-01-11 00:08",7,92,79,"2012-01-11 14:30",0.8,150,4.5,250,"2012-01-11 10:00",0,0,0,"",0,"","0.4",3.7,9,18,1.1,NA,"",8.3
