"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2015-01-01",979.8,NA,982,"2015-01-01 09:06",977.7,"2015-01-01 13:33",10.2,14,"2015-01-01 14:01",5.9,"2015-01-01 21:51",NA,74,52,"2015-01-01 13:13",0.8,61,7.1,333,"2015-01-01 11:30",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-02",979.1,NA,981,"2015-01-02 09:31",976.6,"2015-01-02 14:01",9.7,13.2,"2015-01-02 11:54",6.8,"2015-01-02 00:11",NA,79,57,"2015-01-02 11:33",0.6,167,7.1,126,"2015-01-02 13:42",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-03",975.5,NA,978.5,"2015-01-03 00:02",973,"2015-01-03 14:22",11.6,16.8,"2015-01-03 13:42",7.9,"2015-01-03 06:51",NA,81,55,"2015-01-03 09:52",0.9,164,6.6,81,"2015-01-03 10:27",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-04",971.3,NA,973.8,"2015-01-04 00:01",968.6,"2015-01-04 14:21",12.3,22.2,"2015-01-04 14:11",5.6,"2015-01-04 06:41",NA,86,43,"2015-01-04 11:53",0.6,181,8.2,183,"2015-01-04 12:38",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-05",969.7,NA,971.9,"2015-01-05 07:24",967.5,"2015-01-05 12:31",13.5,23.2,"2015-01-05 11:38",7.4,"2015-01-05 06:33",NA,90,46,"2015-01-05 12:21",0.5,188,4.9,176,"2015-01-05 11:12",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-06",969.4,NA,971.1,"2015-01-06 07:22",967,"2015-01-06 13:01",15.5,22.8,"2015-01-06 11:41",9.7,"2015-01-06 04:42",NA,91,57,"2015-01-06 12:01",0.3,186,5.5,207,"2015-01-06 20:22",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-07",974.2,NA,978.3,"2015-01-07 23:13",969.7,"2015-01-07 01:08",12.3,15.9,"2015-01-07 01:31",8.8,"2015-01-07 23:53",NA,94,89,"2015-01-07 23:36",0.8,296,7.1,259,"2015-01-07 22:31",5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-08",979.6,NA,982,"2015-01-08 09:01",978,"2015-01-08 14:11",9.3,11.9,"2015-01-08 12:51",7.6,"2015-01-08 06:29",NA,82,65,"2015-01-08 13:42",0.6,22,6,308,"2015-01-08 03:44",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-09",978.3,NA,980.5,"2015-01-09 07:41",975.9,"2015-01-09 13:56",11,15.7,"2015-01-09 13:02",7.8,"2015-01-09 05:21",NA,83,55,"2015-01-09 11:17",0.7,181,7.1,149,"2015-01-09 13:07",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2015-01-10",977.5,NA,979.3,"2015-01-10 08:51",975.9,"2015-01-10 13:43",11.5,13.9,"2015-01-10 11:25",9.9,"2015-01-10 01:23",NA,89,70,"2015-01-10 11:31",0.2,21,4.9,159,"2015-01-10 11:54",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
