"01","02","03","04","05","06","07","08","09","10","11","12"
"107.7"," 30.0"," 65.0","291.2","351.2","132.5","255.1","720.4","158.8"," 76.1"," 66.3","233.7"
"16.49677","18.61071","19.68710","20.96667","25.82581","29.00000","29.20323","29.13871","27.75667","24.01935","21.15667","16.21935"
"19.90323","22.35714","24.17097","24.69333","29.95484","33.63000","34.72903","33.93548","31.80333","27.30968","24.51333","18.84194"
"13.87097","15.61429","16.16452","17.84667","22.87419","25.60333","25.50968","25.54839","24.66667","21.62258","18.72000","14.05161"
"26.7","28.4","29.5","32.4","35.9","36.4","36.9","37.2","35.7","31.9","32.4","26.9"
"10.9","13.2","10.9","13.4","13.9","23.1","23.4","23.5","20.0","17.3"," 9.9","10.0"
