"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2018-01-01",996.1,NA,997.8,"2018-01-01 09:33",993.9,"2018-01-01 16:17",15.1,18,"2018-01-01 13:22",13,"2018-01-01 00:10",NA,74,65,"2018-01-01 13:23",3.9,54,13.9,76,"2018-01-01 02:30",0,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-02",994.5,NA,996.5,"2018-01-02 09:20",992,"2018-01-02 14:52",17.8,22.8,"2018-01-02 14:13",15,"2018-01-02 05:20",NA,72,50,"2018-01-02 13:53",2.8,41,9.1,74,"2018-01-02 03:03",0,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-03",994.4,NA,996.9,"2018-01-03 09:22",991.8,"2018-01-03 15:11",18.1,23.7,"2018-01-03 12:49",13.4,"2018-01-03 05:55",NA,72,49,"2018-01-03 12:22",1.6,58,7.9,42,"2018-01-03 16:49",0,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-04",993.3,NA,995.4,"2018-01-04 09:14",991.1,"2018-01-04 16:03",16.7,19.5,"2018-01-04 12:39",14.7,"2018-01-04 06:47",NA,88,75,"2018-01-04 11:37",1.3,238,6,232,"2018-01-04 09:13",0.5,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-05",993.3,NA,995.7,"2018-01-05 09:36",991.9,"2018-01-05 04:27",14.3,15,"2018-01-05 00:01",13.7,"2018-01-05 12:27",NA,94,83,"2018-01-05 23:01",2.8,41,14.5,40,"2018-01-05 19:44",4,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-06",991.7,NA,993,"2018-01-06 21:32",989.2,"2018-01-06 13:38",15,15.8,"2018-01-06 23:58",14.3,"2018-01-06 06:38",NA,92,82,"2018-01-06 04:34",3.5,42,14.3,41,"2018-01-06 00:26",16,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-07",991.4,NA,994.9,"2018-01-07 07:48",988.2,"2018-01-07 20:36",15.4,16.2,"2018-01-07 06:18",14.6,"2018-01-07 07:53",NA,95,87,"2018-01-07 10:23",2.7,39,10.2,44,"2018-01-07 06:49",54,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-08",991.1,NA,997.3,"2018-01-08 23:29",988.1,"2018-01-08 15:11",15.3,17.4,"2018-01-08 14:40",10.2,"2018-01-08 23:34",NA,95,88,"2018-01-08 15:58",2.4,2,9.5,42,"2018-01-08 21:00",95,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-09",998.7,NA,1001,"2018-01-09 21:51",995.8,"2018-01-09 14:29",8.5,10.7,"2018-01-09 12:34",7.2,"2018-01-09 06:43",NA,86,70,"2018-01-09 13:48",2.5,35,8.6,43,"2018-01-09 13:03",25.5,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
"2018-01-10",1001.5,NA,1003.6,"2018-01-10 09:14",999.6,"2018-01-10 14:37",9.1,11.8,"2018-01-10 10:58",7,"2018-01-10 00:27",NA,63,38,"2018-01-10 15:39",2.3,49,9.7,15,"2018-01-10 12:18",0,NA,NA,"...",NA,"...","...",NA,NA,NA,NA,NA,"...",NA
