"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2013-01-01",NA,NA,973.9,"2013-01-01 00:02",944.8,"2013-01-01 14:46",9.3,10.6,"2013-01-01 14:31",6.2,"2013-01-01 00:01",NA,99,98,"2013-01-01 00:01",0,0,2.2,165,"2013-01-01 00:42",3.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-02",NA,NA,975.6,"2013-01-02 20:31",943.1,"2013-01-02 08:01",13.8,18.2,"2013-01-02 14:33",10,"2013-01-02 00:46",NA,98,85,"2013-01-02 12:46",0.4,319,4.9,324,"2013-01-02 13:22",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-03",NA,NA,978.7,"2013-01-03 09:17",966.5,"2013-01-03 22:31",11.7,14.3,"2013-01-03 00:24",10,"2013-01-03 21:34",NA,99,98,"2013-01-03 00:01",0.5,313,5.7,307,"2013-01-03 04:26",15.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-04",971.6,NA,972.4,"2013-01-04 20:53",971,"2013-01-04 14:18",12.4,14.6,"2013-01-04 13:52",12.6,"2013-01-04 23:31",NA,99,98,"2013-01-04 13:49",0.3,153,3.5,245,"2013-01-04 16:35",8,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-05",971.6,NA,973.5,"2013-01-05 09:54",969.8,"2013-01-05 13:31",13.7,16.6,"2013-01-05 12:01",12.2,"2013-01-05 02:46",NA,99,94,"2013-01-05 11:46",0.1,212,3.5,319,"2013-01-05 15:05",4,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-06",971.5,NA,973.4,"2013-01-06 09:16",969.7,"2013-01-06 14:17",15,20.1,"2013-01-06 11:31",10.9,"2013-01-06 06:46",NA,98,80,"2013-01-06 11:31",0.2,138,5.2,111,"2013-01-06 12:07",3.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-07",970.8,NA,973.5,"2013-01-07 08:01",968.5,"2013-01-07 15:16",16.2,19.7,"2013-01-07 12:16",14.3,"2013-01-07 01:46",NA,98,86,"2013-01-07 12:29",0.2,6,3.3,13,"2013-01-07 12:29",3,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-08",970.9,NA,973.2,"2013-01-08 08:29",968.9,"2013-01-08 14:51",14.2,15.9,"2013-01-08 10:46",12.9,"2013-01-08 18:16",NA,99,99,"2013-01-08 17:44",0.2,16,5.2,334,"2013-01-08 13:47",6,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-09",972.9,NA,974.5,"2013-01-09 08:48",971,"2013-01-09 13:56",11.6,13.3,"2013-01-09 00:02",10.5,"2013-01-09 20:01",NA,99,99,"2013-01-09 23:31",0.4,280,6.3,296,"2013-01-09 04:21",15.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-10",974.9,NA,976.7,"2013-01-10 22:50",973.1,"2013-01-10 02:16",11.1,13.4,"2013-01-10 13:17",10.2,"2013-01-10 04:32",NA,99,97,"2013-01-10 13:07",0.2,3,3.5,6,"2013-01-10 12:59",10,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-11",974.1,NA,976.4,"2013-01-11 00:01",972.1,"2013-01-11 14:31",13.3,16.6,"2013-01-11 12:48",10.3,"2013-01-11 00:50",NA,97,88,"2013-01-11 12:19",0.6,125,6,35,"2013-01-11 14:57",3,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-12",971.2,NA,974.3,"2013-01-12 09:31",967,"2013-01-12 23:31",14.7,16.7,"2013-01-12 14:56",12.6,"2013-01-12 04:01",NA,99,99,"2013-01-12 19:16",0.2,164,4.6,295,"2013-01-12 13:28",7.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-13",966.5,NA,969.3,"2013-01-13 23:53",963.8,"2013-01-13 12:16",14.3,19.9,"2013-01-13 11:19",11.3,"2013-01-13 23:31",NA,95,71,"2013-01-13 11:19",1.2,1,8.5,10,"2013-01-13 11:24",3.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-14",973.5,NA,976.1,"2013-01-14 22:31",969.2,"2013-01-14 00:02",9.9,13.6,"2013-01-14 10:34",6.1,"2013-01-14 23:16",NA,85,59,"2013-01-14 14:01",1,285,8,326,"2013-01-14 11:33",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-15",974.6,NA,976.9,"2013-01-15 07:16",972.3,"2013-01-15 14:18",10.2,18.7,"2013-01-15 13:01",4.4,"2013-01-15 05:31",NA,88,49,"2013-01-15 12:46",1,229,6.6,142,"2013-01-15 10:40",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-16",974.8,NA,976.4,"2013-01-16 07:55",972.1,"2013-01-16 12:54",12.2,20.8,"2013-01-16 13:03",5,"2013-01-16 04:16",NA,87,35,"2013-01-16 12:19",0.7,204,6.3,332,"2013-01-16 14:45",1,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-17",979.2,NA,982.2,"2013-01-17 19:31",975.8,"2013-01-17 00:01",9.7,12.8,"2013-01-17 00:01",6.7,"2013-01-17 23:46",NA,99,98,"2013-01-17 16:31",1.3,245,6.8,228,"2013-01-17 16:20",5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-18",980.7,NA,983.6,"2013-01-18 08:31",978.6,"2013-01-18 23:47",7.4,9.6,"2013-01-18 12:31",5.9,"2013-01-18 06:52",NA,98,87,"2013-01-18 12:16",0.1,205,4.1,304,"2013-01-18 00:04",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-19",976.9,NA,978.9,"2013-01-19 07:47",974.5,"2013-01-19 14:22",11.3,17.4,"2013-01-19 11:32",7.6,"2013-01-19 23:46",NA,92,64,"2013-01-19 11:05",0.7,211,6.8,104,"2013-01-19 10:06",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-20",976,NA,978,"2013-01-20 08:46",973.6,"2013-01-20 14:47",13.4,21.7,"2013-01-20 13:34",5.9,"2013-01-20 06:16",NA,88,55,"2013-01-20 12:50",0.9,76,6,102,"2013-01-20 11:16",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-21",974.4,NA,976.5,"2013-01-21 09:27",972.6,"2013-01-21 14:49",15.2,22.3,"2013-01-21 13:51",9.7,"2013-01-21 02:32",NA,93,61,"2013-01-21 11:16",0.6,172,5.7,162,"2013-01-21 12:55",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-22",973.5,NA,975.6,"2013-01-22 08:57",971.8,"2013-01-22 15:01",15.2,22.3,"2013-01-22 10:46",10.8,"2013-01-22 03:46",NA,95,67,"2013-01-22 10:54",0.5,3,6,336,"2013-01-22 09:56",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-23",973.2,NA,975.6,"2013-01-23 09:15",971.7,"2013-01-23 15:16",14.1,16.3,"2013-01-23 10:52",12.9,"2013-01-23 23:09",NA,98,90,"2013-01-23 10:52",0.3,4,4.4,161,"2013-01-23 20:38",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-24",971.8,NA,973.4,"2013-01-24 09:46",969.6,"2013-01-24 13:48",14.7,19.1,"2013-01-24 14:01",12.2,"2013-01-24 05:31",NA,93,73,"2013-01-24 12:32",0.8,128,7.1,121,"2013-01-24 13:48",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-25",973.1,NA,975.3,"2013-01-25 09:41",971.8,"2013-01-25 15:01",11.5,14.5,"2013-01-25 00:47",10.3,"2013-01-25 10:16",NA,99,95,"2013-01-25 16:31",0.9,236,6.6,345,"2013-01-25 02:12",1,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-26",972,NA,974.5,"2013-01-26 23:16",969.8,"2013-01-26 14:01",13,17,"2013-01-26 12:46",10.9,"2013-01-26 02:01",NA,96,78,"2013-01-26 12:50",0.4,6,4.6,87,"2013-01-26 11:15",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-27",976.4,NA,978.7,"2013-01-27 20:01",973.5,"2013-01-27 02:03",9.8,11.6,"2013-01-27 00:01",8.7,"2013-01-27 22:46",NA,99,99,"2013-01-27 05:16",0.1,187,4.6,275,"2013-01-27 04:24",8,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-28",976.6,NA,976.2,"2013-01-28 21:16",975.3,"2013-01-28 15:37",10.6,12.7,"2013-01-28 15:46",10.6,"2013-01-28 23:01",NA,94,82,"2013-01-28 15:46",0.6,102,4.1,182,"2013-01-28 18:55",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-29",975.6,NA,977.3,"2013-01-29 23:46",973.6,"2013-01-29 13:46",13.1,21.5,"2013-01-29 14:16",8,"2013-01-29 04:17",NA,NA,42,"2013-01-29 12:46",0.6,230,6.8,7,"2013-01-29 12:46",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-30",977.5,NA,979.2,"2013-01-30 08:47",976.2,"2013-01-30 14:31",13.5,20.6,"2013-01-30 12:31",8.1,"2013-01-30 06:16",NA,NA,51,"2013-01-30 12:31",0.8,86,7.4,187,"2013-01-30 16:30",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-01-31",976.1,NA,977.9,"2013-01-31 07:49",973.6,"2013-01-31 16:10",13.9,23.5,"2013-01-31 13:31",6.9,"2013-01-31 06:05",NA,NA,40,"2013-01-31 13:02",0.7,63,6.8,10,"2013-01-31 16:10",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2013-02-01",975.1,NA,976.4,"2013-02-01 21:34",973.2,"2013-02-01 13:52",15.2,27.3,"2013-02-01 10:45",11.9,"2013-02-01 23:18",NA,72,35,"2013-02-01 10:45",0.8,72,5.7,180,"2013-02-01 15:58",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
