"01","02","03","04","05","06","07","08","09","10","11","12"
" 24.7"," 95.5","187.2"," 79.4","239.4","230.1","261.8","529.6","234.0","145.0"," 24.9"," 80.6"
"16.31935","16.95714","18.70000","22.58000","26.00968","29.75333","29.74194","28.39032","27.22000","25.15806","23.35333","18.78065"
"19.82258","21.02500","22.40645","27.09333","29.91613","34.64667","34.86452","32.93226","31.38333","28.42581","26.88000","21.48387"
"13.66774","14.21071","15.85806","19.14333","22.93226","26.07000","26.04839","25.35484","24.29000","22.95806","20.77333","16.73548"
"24.5","26.8","30.7","33.9","35.5","36.3","37.3","36.5","35.6","34.4","33.1","29.9"
" 8.5"," 9.9","11.6","11.2","18.5","24.5","23.1","23.1","22.2","20.3","12.9","11.1"
