"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2014-01-01",964.6,NA,966.5,"2014-01-01 08:33",962.7,"2014-01-01 15:06",15.4,20.4,"2014-01-01 13:47",11.8,"2014-01-01 00:43",NA,77,50,"2014-01-01 13:05",0.6,135,5,128,"2014-01-01 06:11",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-02",963.4,NA,965.6,"2014-01-02 09:07",961.4,"2014-01-02 15:34",17.4,21.7,"2014-01-02 11:54",14.5,"2014-01-02 07:36",NA,76,54,"2014-01-02 11:42",0.6,128,4.4,103,"2014-01-02 23:14",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-03",961.9,NA,963.7,"2014-01-03 09:37",959.5,"2014-01-03 15:01",16,18.4,"2014-01-03 14:36",13.3,"2014-01-03 07:26",NA,95,77,"2014-01-03 02:03",0.3,138,3.5,83,"2014-01-03 07:30",5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-04",963.4,NA,965.3,"2014-01-04 22:11",961.7,"2014-01-04 05:03",13.5,15.4,"2014-01-04 01:19",10.4,"2014-01-04 23:20",NA,82,72,"2014-01-04 10:14",0.6,111,7,112,"2014-01-04 08:33",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-05",964.9,NA,967,"2014-01-05 07:10",962.4,"2014-01-05 13:52",12.6,17,"2014-01-05 13:11",9.3,"2014-01-05 07:11",NA,75,54,"2014-01-05 13:20",0.6,18,5.7,34,"2014-01-05 13:18",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-06",964.5,NA,965.7,"2014-01-06 09:12",963,"2014-01-06 13:17",14.7,18.9,"2014-01-06 13:09",11.9,"2014-01-06 04:24",NA,72,55,"2014-01-06 12:48",0.5,133,5.9,118,"2014-01-06 23:14",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-07",963.5,NA,965.1,"2014-01-07 08:54",961.9,"2014-01-07 14:08",16.5,21.6,"2014-01-07 14:37",13.9,"2014-01-07 07:11",NA,74,49,"2014-01-07 13:31",0.5,133,5.8,89,"2014-01-07 06:44",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-08",964.8,NA,968.3,"2014-01-08 23:55",962.4,"2014-01-08 04:15",14.3,20.2,"2014-01-08 11:08",9.8,"2014-01-08 23:59",NA,88,62,"2014-01-08 11:12",0.5,46,6,347,"2014-01-08 12:35",15,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-09",969.7,NA,971.6,"2014-01-09 19:51",967.7,"2014-01-09 04:01",9.7,10.5,"2014-01-10 00:00",9.2,"2014-01-09 07:40",NA,100,100,"2014-01-10 00:00",0.7,106,6.9,33,"2014-01-09 13:00",1.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-10",969.3,NA,971.5,"2014-01-10 09:18",966.8,"2014-01-10 14:48",14.1,17.7,"2014-01-10 14:36",10.2,"2014-01-10 02:28",NA,82,64,"2014-01-10 13:30",0.4,140,4.4,30,"2014-01-10 11:11",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-11",968.9,NA,971,"2014-01-11 08:47",967.2,"2014-01-11 15:43",15.6,20.4,"2014-01-11 14:40",12.2,"2014-01-11 06:36",NA,79,59,"2014-01-11 14:23",0.4,136,6.1,128,"2014-01-11 22:27",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-12",969.4,NA,970.8,"2014-01-12 21:25",968.1,"2014-01-12 14:17",13.1,16.5,"2014-01-12 11:04",10.6,"2014-01-12 04:14",NA,94,77,"2014-01-12 01:25",0.7,321,5.9,30,"2014-01-12 21:40",3,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-13",967.8,NA,970.5,"2014-01-14 00:00",966,"2014-01-13 14:38",12.2,15,"2014-01-13 12:07",11,"2014-01-13 06:20",NA,100,100,"2014-01-14 00:00",0.7,74,10.3,41,"2014-01-13 11:06",2.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-14",969,NA,971.4,"2014-01-14 23:45",966,"2014-01-14 01:47",10.4,13.1,"2014-01-14 01:17",8.9,"2014-01-14 22:31",NA,100,100,"2014-01-15 00:00",0.7,70,7.4,50,"2014-01-14 07:06",8,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-15",970.6,NA,973,"2014-01-15 07:36",968,"2014-01-15 16:10",10.9,13.8,"2014-01-15 13:40",8.4,"2014-01-15 06:40",NA,77,59,"2014-01-15 15:39",0.9,111,10.7,25,"2014-01-15 09:25",0.5,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-16",968.7,NA,970.4,"2014-01-16 08:50",966.2,"2014-01-16 14:02",12.4,17,"2014-01-16 13:40",7.6,"2014-01-16 03:51",NA,74,53,"2014-01-16 12:34",0.4,57,8.2,105,"2014-01-16 09:34",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-17",967.7,NA,969.6,"2014-01-17 23:59",965.5,"2014-01-17 14:30",13.1,18.3,"2014-01-17 12:31",10.3,"2014-01-17 23:40",NA,75,54,"2014-01-17 10:10",0.9,46,7.4,99,"2014-01-17 07:22",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-18",972.9,NA,975.3,"2014-01-18 21:32",969.5,"2014-01-18 00:16",10.5,13.4,"2014-01-18 11:21",8.2,"2014-01-18 19:28",NA,75,63,"2014-01-18 21:39",1.1,73,9.7,28,"2014-01-18 13:36",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-19",970.2,NA,973.4,"2014-01-19 00:06",967.5,"2014-01-19 14:38",13.4,18.1,"2014-01-19 12:34",9.9,"2014-01-19 04:26",NA,64,39,"2014-01-19 12:35",0.7,101,9.2,11,"2014-01-19 00:21",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-20",968.9,NA,970.8,"2014-01-20 09:14",966.8,"2014-01-20 15:18",12,16.1,"2014-01-20 12:30",8.2,"2014-01-20 07:05",NA,89,66,"2014-01-20 12:09",0.4,23,6.8,31,"2014-01-20 21:46",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-21",971,NA,973,"2014-01-21 22:07",969.1,"2014-01-21 02:29",8.5,11,"2014-01-21 00:03",6.9,"2014-01-21 23:52",NA,80,70,"2014-01-21 21:37",0.8,117,8.7,14,"2014-01-21 11:04",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-22",970.2,NA,972.4,"2014-01-22 00:06",967.6,"2014-01-22 15:16",8.4,11.8,"2014-01-22 13:32",6,"2014-01-22 05:09",NA,71,59,"2014-01-22 10:42",0.9,50,9.5,33,"2014-01-22 10:24",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-23",967.4,NA,970,"2014-01-23 00:06",965,"2014-01-23 15:07",11.5,18.1,"2014-01-23 15:14",6.3,"2014-01-23 03:40",NA,67,45,"2014-01-23 10:27",0.4,121,4.2,300,"2014-01-23 11:06",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-24",965.5,NA,967.6,"2014-01-24 09:37",963.8,"2014-01-24 14:55",12.2,18,"2014-01-24 13:45",7.8,"2014-01-24 07:36",NA,62,40,"2014-01-24 11:33",0.8,73,7.3,146,"2014-01-24 01:38",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-25",965.1,NA,967.5,"2014-01-25 09:09",962.6,"2014-01-25 14:46",14.5,21.2,"2014-01-25 14:43",10.4,"2014-01-25 04:52",NA,65,37,"2014-01-25 13:26",0.6,72,5.3,353,"2014-01-25 15:13",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-26",967.2,NA,968.9,"2014-01-26 22:15",964.9,"2014-01-26 02:52",12.7,14.9,"2014-01-26 12:55",11.1,"2014-01-26 19:31",NA,84,69,"2014-01-26 03:15",0.8,108,7.7,70,"2014-01-26 15:03",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-27",965.9,NA,968.5,"2014-01-27 00:03",963.6,"2014-01-27 15:13",14.2,19,"2014-01-27 14:10",10.1,"2014-01-27 07:11",NA,77,62,"2014-01-27 14:11",0.8,23,5.4,353,"2014-01-27 14:14",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-28",965.8,NA,967.4,"2014-01-28 10:08",964.4,"2014-01-28 14:46",15.7,21.4,"2014-01-28 14:10",11.8,"2014-01-28 06:47",NA,73,52,"2014-01-28 11:16",0.7,122,4.9,159,"2014-01-28 05:58",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-29",965.2,NA,966.6,"2014-01-29 08:49",963.5,"2014-01-29 14:44",15.9,20.9,"2014-01-29 13:57",13.4,"2014-01-29 07:07",NA,79,52,"2014-01-29 12:54",0.7,129,5.6,90,"2014-01-29 03:42",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
"2014-01-30",965.5,NA,967.5,"2014-01-30 09:41",964.1,"2014-01-30 15:03",17.3,23.2,"2014-01-30 14:27",13.8,"2014-01-30 04:27",NA,59,36,"2014-01-30 13:56",0.8,127,7.5,143,"2014-01-30 06:37",0,NA,NA,"",NA,"","...",NA,NA,NA,NA,NA,"",NA
