"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2010-01-01",963.7,NA,965.4,"2010-01-01 00:07",962.1,"2010-01-01 14:33",12.8,16.6,"2010-01-01 10:30",8.6,"2010-01-01 00:13",NA,84,67,"2010-01-01 10:16",0.5,60,4.6,9,"2010-01-02 00:00",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-02",962.9,NA,965.3,"2010-01-02 23:12",960.8,"2010-01-02 14:28",13.7,17.1,"2010-01-02 13:53",12,"2010-01-02 23:20",NA,91,76,"2010-01-02 14:02",0.5,277,4.2,27,"2010-01-02 20:29",15.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-03",962.5,NA,964.9,"2010-01-04 00:00",960.7,"2010-01-03 15:29",12.9,16.5,"2010-01-03 15:25",11,"2010-01-03 07:32",NA,86,71,"2010-01-03 15:29",0.8,110,6.1,300,"2010-01-03 14:07",16,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-04",961.8,NA,963.4,"2010-01-04 21:58",960,"2010-01-04 14:18",14.1,19.1,"2010-01-04 14:21",10.8,"2010-01-04 07:07",NA,80,58,"2010-01-04 10:27",0.9,108,4.7,120,"2010-01-04 05:48",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-05",963.1,NA,965.3,"2010-01-05 08:01",960.9,"2010-01-05 11:52",13.6,18.6,"2010-01-05 12:18",11.7,"2010-01-05 07:25",NA,78,56,"2010-01-05 12:13",1.1,105,7.6,57,"2010-01-05 15:45",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-06",964.7,NA,966.4,"2010-01-06 10:46",962,"2010-01-06 00:02",12.3,14.2,"2010-01-06 00:40",11.5,"2010-01-06 15:56",NA,87,66,"2010-01-06 00:39",0.9,55,6.7,5,"2010-01-06 10:38",5.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-07",965.8,NA,968.3,"2010-01-07 09:28",964.2,"2010-01-07 17:10",11.2,12.7,"2010-01-07 23:59",10.5,"2010-01-07 08:38",NA,91,78,"2010-01-07 23:58",1.2,39,6.9,64,"2010-01-07 07:15",18,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-08",965,NA,967.2,"2010-01-08 10:02",963.6,"2010-01-08 04:18",10.7,13.3,"2010-01-08 00:36",9.2,"2010-01-08 20:53",NA,92,73,"2010-01-08 00:35",0.9,1,7.4,31,"2010-01-08 14:30",23,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-09",964.4,NA,965.6,"2010-01-09 23:13",962.5,"2010-01-09 14:43",14.1,21.7,"2010-01-09 14:29",10.6,"2010-01-10 00:00",NA,76,44,"2010-01-09 13:51",0.7,105,4.9,296,"2010-01-09 13:31",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-10",964.3,NA,965.9,"2010-01-10 07:28",961.9,"2010-01-10 13:22",14.1,22.3,"2010-01-10 13:02",9.6,"2010-01-10 03:48",NA,78,30,"2010-01-10 12:19",0.7,34,8.1,278,"2010-01-10 13:23",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-11",963.6,NA,965.5,"2010-01-11 23:45",961.9,"2010-01-11 15:47",12.2,16.1,"2010-01-11 09:40",9.6,"2010-01-11 04:38",NA,89,73,"2010-01-11 08:44",0.9,16,8.1,278,"2010-01-11 13:23",2.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-12",967.9,NA,971.3,"2010-01-12 23:56",965.3,"2010-01-13 00:00",6.3,10.2,"2010-01-13 00:00",3.1,"2010-01-12 20:40",NA,92,69,"2010-01-12 23:37",1.1,10,8.4,26,"2010-01-12 09:51",11.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-13",972.7,NA,974.6,"2010-01-13 22:06",970.5,"2010-01-13 15:07",7.1,12.8,"2010-01-13 13:17",3.9,"2010-01-13 06:39",NA,59,23,"2010-01-13 10:25",1.4,105,8.2,25,"2010-01-13 12:21",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-14",971.4,NA,973.8,"2010-01-14 00:05",969.3,"2010-01-14 15:21",10.5,17.3,"2010-01-14 14:01",5.6,"2010-01-14 01:05",NA,54,31,"2010-01-14 10:01",1.5,108,5.7,116,"2010-01-14 08:54",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2010-01-15",970.2,NA,971.9,"2010-01-15 09:47",968.8,"2010-01-15 14:42",13.1,19.6,"2010-01-15 14:02",9.5,"2010-01-15 07:53",NA,51,34,"2010-01-15 07:03",1,107,4.8,102,"2010-01-15 00:35",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
