"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2011-01-01",997.2,NA,998.3,"2011-01-01 23:17",995.4,"2011-01-01 15:14",9.7,12.3,"2011-01-01 13:08",8.3,"2011-01-01 02:29",NA,66,51,"2011-01-01 10:45",5.3,55,14.9,34,"2011-01-01 12:10",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-02",997,NA,999.1,"2011-01-02 09:39",995.5,"2011-01-02 20:36",12.4,15.6,"2011-01-02 13:41",9.8,"2011-01-02 00:16",NA,77,61,"2011-01-02 13:42",4,51,13.6,42,"2011-01-02 09:58",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-03",996.9,NA,999.1,"2011-01-03 09:50",994.1,"2011-01-03 02:59",10.9,12.1,"2011-01-03 07:25",10.1,"2011-01-03 21:51",NA,99,91,"2011-01-03 05:58",2.2,41,9.9,49,"2011-01-03 17:50",7.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-04",996.8,NA,999.3,"2011-01-04 09:08",994.8,"2011-01-04 23:53",11.5,13.1,"2011-01-04 13:30",9.8,"2011-01-04 02:03",NA,97,87,"2011-01-04 15:57",4.4,44,14.1,43,"2011-01-04 11:30",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-05",995,NA,997.3,"2011-01-05 08:58",992.1,"2011-01-05 15:57",15.2,19.6,"2011-01-05 14:36",11.9,"2011-01-05 05:19",NA,97,84,"2011-01-05 14:20",1.9,4,10.9,27,"2011-01-05 23:04",1.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-06",999,NA,1001.5,"2011-01-06 23:49",995.3,"2011-01-06 02:24",11.3,15.2,"2011-01-06 01:43",8.3,"2011-01-06 23:59",NA,NA,98,"2011-01-06 23:52",4,42,13.2,73,"2011-01-06 19:18",2.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-07",999.2,NA,1001.6,"2011-01-07 00:48",996.3,"2011-01-07 23:59",10,12.2,"2011-01-07 13:13",8,"2011-01-07 01:22",NA,NA,89,"2011-01-07 11:18",4.7,40,13.9,41,"2011-01-07 13:19",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-08",995.6,NA,998.4,"2011-01-08 07:49",993.1,"2011-01-08 15:32",14,18.2,"2011-01-08 14:16",10.9,"2011-01-08 00:23",NA,NA,76,"2011-01-08 14:18",3,43,13.1,39,"2011-01-08 11:14",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-09",997.1,NA,999,"2011-01-09 20:54",994.9,"2011-01-09 14:05",12.5,14.6,"2011-01-09 11:36",9.7,"2011-01-09 22:29",NA,NA,97,"2011-01-09 14:29",3.4,35,14.1,68,"2011-01-09 21:45",5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-10",996,NA,998.8,"2011-01-10 08:00",993.6,"2011-01-10 15:36",10.2,10.9,"2011-01-10 19:53",9.3,"2011-01-10 01:30",NA,NA,100,"2011-01-11 00:00",4.5,41,13,42,"2011-01-10 11:57",6,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-11",994.9,NA,996.9,"2011-01-11 23:14",993,"2011-01-11 04:29",8.8,10.7,"2011-01-11 00:39",7,"2011-01-11 23:55",NA,NA,100,"2011-01-12 00:00",3.5,36,11.4,31,"2011-01-11 00:48",28,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-12",995.2,NA,997.5,"2011-01-12 08:21",993.4,"2011-01-12 14:33",8.3,11.4,"2011-01-12 23:49",6.3,"2011-01-12 05:12",NA,NA,84,"2011-01-12 23:43",4.5,39,15.3,53,"2011-01-12 20:18",21,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-13",993.6,NA,995.3,"2011-01-13 09:17",990.9,"2011-01-13 14:58",13.2,15.9,"2011-01-13 15:40",11,"2011-01-13 06:53",NA,NA,85,"2011-01-13 00:01",2.9,43,13.8,33,"2011-01-13 00:56",3,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-14",993.1,NA,995,"2011-01-14 09:06",990.9,"2011-01-14 13:42",15,18.7,"2011-01-14 10:48",12.8,"2011-01-14 06:46",NA,NA,83,"2011-01-14 10:12",1.7,14,7.7,22,"2011-01-14 16:04",1,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-15",998.6,NA,1002.7,"2011-01-15 22:04",993.5,"2011-01-15 00:04",9.9,14.6,"2011-01-15 00:04",6.7,"2011-01-15 21:23",NA,NA,98,"2011-01-15 23:31",3.6,34,13.1,44,"2011-01-15 19:17",6.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-16",1001.1,NA,1002.8,"2011-01-16 09:36",999.6,"2011-01-16 14:59",6.6,8,"2011-01-16 23:57",5.3,"2011-01-16 06:44",NA,NA,87,"2011-01-16 10:19",4,61,13.3,82,"2011-01-16 08:34",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-17",999.6,NA,1002.2,"2011-01-17 09:04",996.7,"2011-01-17 15:29",10.9,14,"2011-01-17 14:18",7.9,"2011-01-17 02:07",NA,NA,70,"2011-01-17 10:19",4.9,50,16,37,"2011-01-17 12:46",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-18",996.7,NA,998.5,"2011-01-18 09:27",994.6,"2011-01-18 14:34",14.4,19.7,"2011-01-18 13:30",10.4,"2011-01-18 02:01",NA,NA,66,"2011-01-18 13:00",2.5,47,10.2,72,"2011-01-18 00:02",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-19",995,NA,996.6,"2011-01-19 09:40",993,"2011-01-19 14:10",15.6,18.5,"2011-01-19 12:13",14.7,"2011-01-19 00:05",NA,NA,87,"2011-01-19 12:13",4.9,39,14.1,38,"2011-01-19 19:57",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-20",992.7,NA,994.6,"2011-01-21 00:00",990.7,"2011-01-20 14:35",15.5,17.6,"2011-01-20 10:10",14.2,"2011-01-20 22:58",NA,NA,90,"2011-01-20 15:26",5.4,40,14.1,42,"2011-01-20 08:28",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-21",995.7,NA,999.1,"2011-01-21 22:37",993.9,"2011-01-21 15:09",12,11.5,"2011-01-21 15:04",10.3,"2011-01-21 19:13",NA,NA,NA,"",3.2,38,9.2,14,"2011-01-21 16:50",6.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-22",996.1,NA,998.3,"2011-01-22 00:15",993.5,"2011-01-22 14:30",13.2,14.7,"2011-01-22 11:25",10.5,"2011-01-23 00:00",NA,77,59,"2011-01-22 12:22",4,49,15.7,73,"2011-01-22 09:42",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-23",997.7,NA,999.4,"2011-01-23 22:54",996,"2011-01-23 04:30",12.9,14.6,"2011-01-23 12:08",11.8,"2011-01-23 23:51",NA,93,83,"2011-01-23 00:07",1.8,33,9.1,31,"2011-01-23 20:19",5.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-24",999.7,NA,1001.3,"2011-01-24 08:31",997.9,"2011-01-24 14:19",11,13.7,"2011-01-24 11:31",9.9,"2011-01-24 07:14",NA,88,77,"2011-01-24 23:55",4.5,31,16.2,32,"2011-01-24 23:07",1,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-25",999.1,NA,1000.7,"2011-01-25 09:51",997.4,"2011-01-25 15:48",13,14.8,"2011-01-25 14:08",11,"2011-01-25 06:22",NA,82,73,"2011-01-25 02:16",4.3,45,13.9,43,"2011-01-25 01:23",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-26",1000.4,NA,1003.3,"2011-01-26 08:50",998.1,"2011-01-26 15:28",14.4,16.6,"2011-01-26 14:08",13.4,"2011-01-26 23:01",NA,85,68,"2011-01-26 12:46",5.5,40,15,51,"2011-01-26 15:49",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-27",1000.3,NA,1002.8,"2011-01-27 08:49",998,"2011-01-27 15:34",15.2,17.6,"2011-01-27 12:35",13.5,"2011-01-27 01:49",NA,88,73,"2011-01-27 12:36",4.5,41,16.5,24,"2011-01-27 11:40",1.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-28",999.7,NA,1001.2,"2011-01-28 10:03",997.3,"2011-01-28 04:41",13.3,15,"2011-01-28 03:47",11,"2011-01-29 00:00",NA,94,90,"2011-01-28 21:26",3,7,9,41,"2011-01-28 15:54",5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-29",1002.4,NA,1004.7,"2011-01-29 09:08",1000.7,"2011-01-29 01:56",9.3,11,"2011-01-30 00:00",8.4,"2011-01-29 11:53",NA,91,83,"2011-01-29 16:12",3.6,34,13,74,"2011-01-29 23:43",4.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-30",1002.5,NA,1004.9,"2011-01-30 09:15",999.9,"2011-01-30 14:27",9.4,11.7,"2011-01-30 14:39",8.4,"2011-01-30 03:53",NA,82,71,"2011-01-30 13:51",4.7,51,15.3,47,"2011-01-30 14:11",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-31",1001.3,NA,1004.3,"2011-01-31 09:31",997.9,"2011-01-31 23:48",9.3,11.3,"2011-01-31 13:30",7.3,"2011-01-31 03:04",NA,78,69,"2011-01-31 14:14",4.7,43,18.6,100,"2011-01-31 09:36",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-02-01",997.2,NA,999.1,"2011-02-01 10:12",994.8,"2011-02-01 14:32",13.6,19.4,"2011-02-01 13:29",10.3,"2011-02-01 00:42",NA,79,49,"2011-02-01 13:30",1.6,1,10.2,65,"2011-02-01 00:08",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
