"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2011-01-01",973.6,NA,975.2,"2011-01-01 22:31",971.3,"2011-01-01 13:02",6.2,13,"2011-01-01 12:49",0.4,"2011-01-01 06:42",NA,82,49,"2011-01-01 11:01",0.6,236,6.6,181,"2011-01-01 12:49",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-02",973.7,NA,975.7,"2011-01-02 09:06",972.1,"2011-01-02 14:16",8.6,12.3,"2011-01-02 13:31",6.3,"2011-01-02 05:16",NA,92,72,"2011-01-02 13:31",0.4,145,4.4,176,"2011-01-02 13:02",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-03",972.4,NA,974.3,"2011-01-03 22:01",970.1,"2011-01-03 04:48",9.2,11.1,"2011-01-03 13:31",6,"2011-01-03 02:46",NA,98,92,"2011-01-03 13:19",0.2,197,5.5,242,"2011-01-03 12:20",4,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-04",973.3,NA,975.1,"2011-01-04 09:01",971.8,"2011-01-04 13:31",10,11.3,"2011-01-04 12:04",8.8,"2011-01-04 03:46",NA,96,86,"2011-01-04 12:50",0.6,225,5.7,141,"2011-01-04 12:42",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-05",971.4,NA,973.7,"2011-01-05 09:01",969,"2011-01-05 15:16",13.3,18.4,"2011-01-05 12:16",10,"2011-01-05 00:05",NA,94,70,"2011-01-05 11:31",0.4,160,5.5,171,"2011-01-05 13:26",5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-06",974.6,NA,976.8,"2011-01-06 21:07",971.5,"2011-01-06 02:31",10.4,13.5,"2011-01-06 05:02",7,"2011-01-06 23:54",NA,94,88,"2011-01-06 21:55",1.1,317,6.6,276,"2011-01-06 17:36",1.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-07",975.3,NA,977.7,"2011-01-07 09:46",973.4,"2011-01-07 15:31",8.4,10.6,"2011-01-07 13:31",6.4,"2011-01-07 04:31",NA,96,84,"2011-01-07 13:17",0.2,307,4.6,317,"2011-01-07 00:19",0.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-08",972.2,NA,974.6,"2011-01-08 08:16",969.9,"2011-01-08 15:02",11.7,14.7,"2011-01-08 12:01",8.9,"2011-01-08 01:01",NA,95,81,"2011-01-08 12:18",0.3,163,5.2,142,"2011-01-08 12:30",1,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-09",972.9,NA,975,"2011-01-09 20:35",970.8,"2011-01-09 01:31",11.4,13.8,"2011-01-09 11:46",8,"2011-01-09 22:32",NA,96,87,"2011-01-09 14:06",0.7,220,6.3,293,"2011-01-09 17:24",2.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-10",972.3,NA,974.8,"2011-01-10 08:16",970.1,"2011-01-10 15:16",9.2,10.4,"2011-01-10 12:16",7.8,"2011-01-10 01:31",NA,99,94,"2011-01-10 12:31",0.1,150,3.3,206,"2011-01-10 11:44",12,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-11",970.1,NA,971.7,"2011-01-11 22:57",968.2,"2011-01-11 13:49",8.3,10,"2011-01-11 05:46",6.2,"2011-01-11 23:49",NA,97,92,"2011-01-11 14:09",0.8,287,5.5,289,"2011-01-11 23:49",19.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-12",971.6,NA,973.5,"2011-01-12 08:46",970.1,"2011-01-12 14:17",7.2,8.6,"2011-01-12 14:33",5.6,"2011-01-12 05:51",NA,97,88,"2011-01-12 10:46",0.4,193,4.9,254,"2011-01-12 02:24",21.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-13",970.9,NA,973,"2011-01-13 08:31",968.4,"2011-01-13 14:20",10.9,15,"2011-01-13 14:33",7.6,"2011-01-13 00:09",NA,96,79,"2011-01-13 14:17",0.4,133,4.6,223,"2011-01-13 12:04",1.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-14",968.9,NA,971,"2011-01-14 08:46",966.5,"2011-01-14 13:46",14.1,19.9,"2011-01-14 12:20",10,"2011-01-14 06:52",NA,92,69,"2011-01-14 12:20",0.4,295,6.8,306,"2011-01-14 23:20",0,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-15",973.4,NA,977.7,"2011-01-15 21:49",968.8,"2011-01-15 02:47",9,14.1,"2011-01-15 00:17",4.3,"2011-01-15 23:39",NA,94,88,"2011-01-15 21:20",1.4,270,7.7,289,"2011-01-15 21:49",19,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-16",976.6,NA,978.2,"2011-01-16 09:21",974.9,"2011-01-16 02:47",4.6,5.7,"2011-01-16 22:31",3.3,"2011-01-16 08:20",NA,95,88,"2011-01-16 10:56",0.5,309,5.7,312,"2011-01-16 05:12",2.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-17",976.6,NA,979.2,"2011-01-17 09:01",974.8,"2011-01-17 14:46",7.8,10.2,"2011-01-17 13:33",5.2,"2011-01-17 01:08",NA,97,85,"2011-01-17 11:17",0.3,169,5.7,176,"2011-01-17 14:05",3.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
"2011-01-18",973.1,NA,975.1,"2011-01-18 00:02",971.3,"2011-01-18 13:49",12.4,18.8,"2011-01-18 12:24",8.6,"2011-01-18 00:02",NA,89,58,"2011-01-18 12:18",0.6,82,6.6,158,"2011-01-18 13:49",3.5,NA,NA,"",NA,"","/",NA,NA,NA,NA,NA,"",NA
