"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Tem","TMax","TMaxTime","TMin","TMinTime","Tddewpoint","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVIMax","UVIMaxTime","CloudAmount"
"2016-01-01",771,3213.1,772.5,"2016-01-01 09:08",769.7,"2016-01-01 04:14",9.1,13.4,"2016-01-01 11:28",6.2,"2016-01-01 23:00",4.3,72,62,"2016-01-01 11:27",1.2,190,4.7,160,"2016-01-01 03:25",0,0,0,"",0,"","9.3",87.1,15.62,24.2,0.6,NA,"",4
"2016-01-02",770.1,3206.6,771.6,"2016-01-02 00:03",768.5,"2016-01-02 16:31",10.4,15.2,"2016-01-02 12:22",6.7,"2016-01-02 00:34",5,70,41,"2016-01-02 07:01",1.7,160,8,120,"2016-01-02 21:34",7.5,8.1,1,"2016-01-02 19:08",2,"2016-01-02 15:43","1.6",15,7.18,17.2,-0.9,NA,"",7.5
"2016-01-03",768.9,3194.2,770.3,"2016-01-03 10:30",767,"2016-01-03 14:51",10.6,11.9,"2016-01-03 20:04",9.4,"2016-01-03 01:53",10.1,97,90,"2016-01-03 00:01",1.4,310,8.9,340,"2016-01-03 11:36",98,22.5,5.5,"2016-01-03 20:37",15.5,"2016-01-03 19:50","1.0",9.4,0.14,2.3,-0.6,NA,"",10
"2016-01-04",769.1,3199.6,770.9,"2016-01-04 08:59",768,"2016-01-04 14:43",11.1,16.8,"2016-01-04 12:05",7.2,"2016-01-04 21:41",9.4,89,74,"2016-01-04 23:05",1.4,180,7.6,270,"2016-01-04 00:28",7.3,5.2,1.7,"2016-01-04 12:46",3.7,"2016-01-04 12:30","4.1",38.4,9.19,13.6,-0.9,NA,"",7.5
"2016-01-05",767.9,3184.5,769.2,"2016-01-05 09:28",766.5,"2016-01-05 14:36",10.8,14.7,"2016-01-05 10:30",7.3,"2016-01-05 01:13",6.1,73,56,"2016-01-05 07:34",1.3,140,5.4,140,"2016-01-05 06:56",0,0,0,"",0,"","3.9",36.5,11.66,22.5,-0.7,NA,"",7.8
"2016-01-06",766.9,3169.4,768.4,"2016-01-06 09:46",765.9,"2016-01-06 14:59",8.6,13.4,"2016-01-06 14:35",4.8,"2016-01-06 21:59",5.8,83,57,"2016-01-06 22:29",1.6,20,9.6,290,"2016-01-06 10:39",14.5,5.5,3,"2016-01-06 10:37",7,"2016-01-06 09:33","0.8",7.5,3.68,7.1,-1.2,NA,"",8.7
"2016-01-07",766.9,3166.9,768.8,"2016-01-07 09:25",765.9,"2016-01-07 03:50",8.2,12.8,"2016-01-07 12:56",4.4,"2016-01-07 07:17",1.9,67,37,"2016-01-07 06:34",1.7,150,9.4,170,"2016-01-07 05:36",1,0.8,0.3,"2016-01-07 23:40",1,"2016-01-07 23:13","5.8",54.1,13.5,17.2,-0.3,NA,"",3.6
"2016-01-08",765.4,3148.6,767,"2016-01-08 08:58",764.1,"2016-01-08 15:05",6.5,8.3,"2016-01-08 11:38",4.7,"2016-01-08 23:50",5.9,96,90,"2016-01-08 00:04",0.9,10,7.6,150,"2016-01-08 00:08",13.5,11.5,1.5,"2016-01-08 02:15",3.5,"2016-01-08 03:25","0.0",0,3.63,1.4,-1.4,NA,"",10
"2016-01-09",766.4,3155,767.9,"2016-01-09 09:39",764.7,"2016-01-09 02:46",5.4,10.1,"2016-01-09 11:34",2,"2016-01-09 07:08",2.7,83,63,"2016-01-09 23:27",1.3,180,5.5,140,"2016-01-09 06:49",0,0,0,"",0,"","4.7",43.8,11.48,19.7,0.6,NA,"",3.3
"2016-01-10",766.2,3156.3,767.8,"2016-01-10 10:10",764.9,"2016-01-10 15:00",7.6,11.7,"2016-01-10 12:52",2.5,"2016-01-10 00:03",2.9,72,52,"2016-01-10 00:38",1.6,70,8.8,140,"2016-01-10 04:07",0,0,0,"",0,"","6.1",56.8,13.2,22.5,-1.2,NA,"",8.5
